CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
12071	12076	62	0.8618	77.048
12085	12909	62	0.8126	-10.021
12270	13285	62	0.8551	130.046
11941	12752	62	0.8952	-51.995
12933	13502	62	0.841	58.005
12945	13131	62	0.9454	0.945
11942	13131	62	0.8333	-9.018
10312	13279	62	0.8906	19.006
12071	12269	62	0.869	-31.990
13875	13876	62	0.8595	-1.930
12071	13279	62	0.8403	35.037
12909	13262	62	0.8062	-0.000
13363	13399	62	0.8892	-0.946
13325	13336	62	0.8725	-1.003
11117	13363	62	0.8855	-62.016
13515	13566	62	0.9052	0.035
11789	12965	62	0.7944	77.048
11941	12946	62	0.8079	-11.969
12434	13264	62	0.8438	9.984
13264	13279	62	0.8798	77.048
12269	12270	62	0.8358	-1.003
13131	13355	62	0.8955	-0.000
12076	12232	62	0.8062	-60.021
12945	13875	62	0.8833	-50.123
12076	13253	62	0.859	0.000
12277	13285	62	0.8287	51.995
12076	13262	62	0.8283	-139.063
11940	13003	62	0.7812	-26.015
12077	13279	62	0.8698	-41.007
12962	12966	62	0.8327	-50.992
11210	12945	62	0.8117	-61.958
11102	11117	62	0.8958	414.204
12204	12961	62	0.799	-0.000
11898	12909	62	0.798	-62.015
12076	12082	62	0.8545	-60.021
11789	11898	62	0.7958	0.000
11501	12965	62	0.8357	77.048
12752	12946	62	0.8138	40.025
13300	13404	62	0.7916	-171.004
12232	13264	62	0.8216	-59.037
12434	13901	62	0.8533	-42.011
12909	13279	62	0.8227	97.052
11325	12457	62	0.8013	-31.990
12434	13262	62	0.9135	-10.021
12277	13277	62	0.8192	-98.002
11210	13131	62	0.8045	-61.013
11691	13131	62	0.8381	-42.011
11942	12964	62	0.8136	113.019
11216	13131	62	0.8265	-62.016
12234	13264	62	0.8951	-27.995
12269	12277	62	0.9024	77.048
12277	13901	62	0.8568	-139.063
11102	13363	62	0.8088	352.189
12277	13336	62	0.82	41.007
12076	12077	62	0.8189	-1.003
12234	12270	62	0.8104	-18.978
12232	12234	62	0.8622	-31.042
12306	13363	62	0.9523	-10.021
13253	13279	62	0.8088	-42.011
11691	13875	62	0.8101	-93.079
12434	13326	62	0.8067	-1.003
2	13255	62	0.918	26.016
12695	13901	62	0.7848	-35.073
12434	13253	62	0.8003	129.043
12752	12964	62	0.8081	164.011
12071	13326	62	0.8251	-52.998
12933	12946	62	0.8422	-1.949
13300	13325	62	0.9553	0.049
11325	13254	62	0.8512	35.037
12234	13285	62	0.8999	111.068
12071	13404	62	0.8366	-83.985
11318	12310	62	0.8011	-51.995
10312	11216	62	0.8173	15.995
12234	12269	62	0.8337	-17.974
12457	13259	62	0.8697	-11.024
12933	12945	62	0.9191	-0.945
11898	12081	62	0.8141	35.037
11102	13107	62	0.8306	352.189
12077	13336	62	0.8283	10.021
13254	13259	62	0.7981	-78.051
11501	12434	62	0.8634	-51.995
12752	13875	62	0.8959	-9.094
12270	13264	62	0.8175	-9.017
13876	13883	62	0.9549	1.003
12752	13883	62	0.8509	-10.021
12752	12933	62	0.806	41.974
12371	12372	62	0.9095	-0.959
12431	13515	62	0.7936	67.991
12431	12474	62	0.8416	78.012
12267	13219	62	0.7916	-10.021
12269	13326	62	0.8073	-21.008
12232	12965	62	0.7838	60.021
11102	12306	62	0.8627	362.210
12457	13255	62	0.9119	-10.021
11501	12076	62	0.8458	77.048
12071	12232	62	0.8556	17.027
13742	13743	62	0.8192	-4.955
13131	13875	62	0.8826	-51.068
12204	12457	62	0.8222	-77.048
12071	13277	62	0.8748	-52.943
12945	13883	62	0.8872	-51.050
11472	12933	62	0.8696	-42.010
12077	12081	62	0.8043	-41.007
13131	13883	62	0.8306	-51.995
12269	13285	62	0.8659	129.042
12076	12965	62	0.8013	0.000
13300	13336	62	0.8878	-0.954
12234	13300	62	0.7967	101.035
12232	13253	62	0.8203	60.021
12961	12962	62	0.9234	-1.003
10312	12277	62	0.8437	29.027
12081	12434	62	0.8194	-87.032
11216	12945	62	0.8038	-62.961
11117	13107	62	0.8918	-62.016
12277	13279	62	0.9107	-10.021
12234	13277	62	0.8733	-38.928
11941	12933	62	0.8647	-10.021
13264	13404	62	0.8462	-41.974
12232	12434	62	0.7912	-69.021
13404	13901	62	0.8499	-10.021
12431	13516	62	0.8244	-9.056
12076	13279	62	0.8229	-42.011
12232	13285	62	0.8144	80.026
12270	13277	62	0.8588	-19.951
13286	13291	62	0.8481	-78.049
13264	13326	62	0.8165	-10.987
12269	13325	62	0.7941	119.058
12474	13566	62	0.8198	-9.986
12946	13876	62	0.8964	-51.049
12071	12081	62	0.8422	35.037
11691	11716	62	0.8479	0.940
12434	13050	62	0.8854	11.964
13326	13404	62	0.8193	-30.987
12962	13735	62	0.8947	-50.991
12076	13515	62	0.7922	15.995
11942	12946	62	0.8497	-10.966
11898	12965	62	0.8037	77.048
11942	12752	62	0.9283	-50.992
11942	13875	62	0.8362	-60.086
12076	12434	62	0.8345	-129.043
11898	13279	62	0.8707	35.037
12071	12234	62	0.8796	-14.015
13733	13742	62	0.8011	-189.064
12933	13131	62	0.8478	-0.000
11942	13876	62	0.8543	-62.016
12474	13742	62	0.8059	-181.037
12081	13264	62	0.8887	-77.048
13262	13279	62	0.8652	97.053
13254	13255	62	0.8781	-77.048
12234	13325	62	0.8191	101.084
12085	13279	62	0.7902	87.032
12474	13515	62	0.8973	-10.021
12965	13325	62	0.8234	10.021
10312	13363	62	0.842	-104.026
13277	13404	62	0.8448	-31.041
12232	12269	62	0.7933	-49.016
11501	13264	62	0.8157	-42.010
13264	13277	62	0.89	-10.933
11216	11942	62	0.7887	-52.998
10312	12306	62	0.85	-94.005
11501	12232	62	0.8258	17.027
12474	13003	62	0.7889	-71.074
12752	13876	62	0.8565	-11.024
13508	13931	62	0.8393	0.000
12961	13742	62	0.8296	-181.037
12277	13325	62	0.8328	42.011
11789	12085	62	0.7947	-51.995
12071	12082	62	0.8371	17.027
12306	13107	62	0.9779	-10.021
11501	13262	62	0.8462	-62.015
12962	13529	62	0.8002	-10.021
13253	13264	62	0.8984	-119.058
13255	13259	62	0.859	-1.003
11117	12306	62	0.9378	-51.995
11501	12081	62	0.8199	35.037
12270	13404	62	0.8447	-50.992
12965	13279	62	0.7902	-42.011
11941	12213	62	0.7854	-1.965
13131	13876	62	0.8386	-52.998
11691	13355	62	0.8645	-42.011
13255	13516	62	0.828	0.000
12071	12434	62	0.8251	-51.995
13515	13529	62	0.8509	-1.003
11941	13355	62	0.8424	-10.021
12945	13876	62	0.9204	-52.053
11941	12945	62	0.884	-10.966
13253	13326	62	0.8022	-130.046
12076	13325	62	0.8314	10.021
12071	12277	62	0.8455	45.058
11501	13326	62	0.7875	-52.998
13285	13325	62	0.7995	-9.984
12431	13529	62	0.8281	66.988
11472	12945	62	0.7977	-42.956
12267	12563	62	0.8017	0.000
11789	13262	62	0.8179	-62.015
12270	13291	62	0.7939	-12.026
12457	12962	62	0.8119	76.044
11325	13259	62	0.8444	-43.014
12081	13262	62	0.7964	-97.053
11501	13516	62	0.7893	15.995
13325	13404	62	0.8372	-171.053
12966	13735	62	0.9096	0.000
12933	13875	62	0.8651	-51.068
12277	13326	62	0.8258	-98.056
11898	12076	62	0.7903	77.048
12945	13355	62	0.849	0.945
12310	13502	62	0.8284	-10.021
11942	13883	62	0.8231	-61.013
10312	13399	62	0.7929	-104.972
12234	13253	62	0.8816	91.063
12961	12966	62	0.8308	-51.995
11822	12909	62	0.807	-63.055
12933	13876	62	0.9158	-52.998
11325	12267	62	0.8048	-51.995
13508	13529	62	0.8024	1.003
12961	12964	62	0.8035	-11.016
13516	13529	62	0.8502	76.044
11789	13255	62	0.782	15.995
13516	13566	62	0.9247	77.083
11472	13502	62	0.8824	15.995
12071	13285	62	0.8901	97.053
13264	13285	62	0.8599	139.063
12277	12434	62	0.8147	-97.053
12081	13279	62	0.8591	0.000
12961	13254	62	0.8516	-10.021
12946	13131	62	0.8063	1.949
12071	13253	62	0.8889	77.048
12431	13566	62	0.8546	68.026
11941	13876	62	0.867	-63.019
13735	13742	62	0.8963	-129.042
11941	13131	62	0.8888	-10.021
11942	13355	62	0.7922	-9.018
12962	13742	62	0.8333	-180.034
12474	13529	62	0.8002	-11.024
12306	13399	62	0.8421	-10.967
12966	13742	62	0.9341	-129.042
13277	13285	62	0.9069	149.996
12234	13404	62	0.8015	-69.969
12457	12961	62	0.7848	77.048
12752	13131	62	0.7934	41.974
12270	12277	62	0.8462	78.051
11501	12085	62	0.8056	-51.995
12232	13326	62	0.8002	-70.024
12946	13883	62	0.8409	-50.046
12474	13325	62	0.7926	-15.995
12933	13883	62	0.8911	-51.995
13355	13875	62	0.8273	-51.068
10312	12081	62	0.8565	19.006
13253	13277	62	0.8173	-129.992
11942	12933	62	0.8105	-9.018
13515	13516	62	0.8412	-77.048
12966	13733	62	0.8169	60.021
11501	13279	62	0.8354	35.037
11325	13255	62	0.8942	-42.010
13107	13399	62	0.8956	-0.946
11117	13399	62	0.8197	-62.962
12752	12945	62	0.844	41.029
11941	13875	62	0.9122	-61.089
10312	13107	62	0.8144	-104.026
12076	12081	62	0.86	-42.011
12071	13516	62	0.827	15.995
12277	13404	62	0.9103	-129.043
12085	12434	62	0.8337	-0.000
13253	13285	62	0.8382	20.005
11472	13875	62	0.7885	-93.079
11501	11898	62	0.8287	0.000
12071	13264	62	0.9193	-42.010
12077	13253	62	0.7973	1.004
11501	13246	62	0.7864	-24.984
12434	13279	62	0.8526	87.032
12270	13336	62	0.8437	119.058
13107	13363	62	0.9575	0.000
10312	11117	62	0.8944	-42.010
12946	13875	62	0.7889	-49.120
12269	13901	62	0.7931	-62.016
12269	13404	62	0.9049	-51.995
12085	13262	62	0.8582	-10.021
11325	13219	62	0.8827	-62.016
12277	13253	62	0.8138	31.990
11472	11691	62	0.7923	0.000
12269	13264	62	0.9054	-10.021
12081	12234	62	0.8041	-49.053
13253	13404	62	0.7994	-161.033
2	12457	62	0.8604	36.037
11942	12945	62	0.8572	-9.963
12310	13878	62	0.9183	-10.021
13219	13254	62	0.819	97.053
11789	12909	62	0.8696	-62.015
11575	12966	62	0.7992	35.037
11472	13876	62	0.7938	-95.009
11898	13264	62	0.8412	-42.010
12474	12966	62	0.7819	-51.995
13875	13883	62	0.8496	-0.926
11941	11942	62	0.8747	-1.003
11501	11789	62	0.7899	0.000
12961	13735	62	0.8689	-51.995
13253	13325	62	0.8876	10.021
11789	11822	62	0.8645	1.040
12966	13743	62	0.7958	-133.998
13050	13262	62	0.8916	-21.984
12945	12946	62	0.9069	-1.003
11898	12434	62	0.8241	-51.995
11941	13883	62	0.8663	-62.016
11210	11942	62	0.8403	-51.995
2	13259	62	0.789	25.013
13735	13743	62	0.7916	-133.998
13529	13566	62	0.9251	1.038
13285	13404	62	0.8432	-181.038
12081	13253	62	0.8779	42.011
12269	13277	62	0.8813	-20.954
12081	12277	62	0.8913	10.021
11691	12372	62	0.7879	-26.016
12204	13254	62	0.9176	-10.021
11898	13262	62	0.8105	-62.015
11210	11216	62	0.926	1.003
4088	4990	65	0.8886	-17.027
3757	4088	65	0.8848	0.000
3757	4990	65	0.8586	-17.027
126	142	66	0.8248	89.917
123	124	66	0.8735	-81.964
74	139	66	0.9155	30.020
108	155	66	0.9286	83.961
127	152	66	0.8528	89.918
103	113	66	0.7765	-83.961
143	146	66	0.7388	-169.921
134	152	66	0.9013	-167.923
113	150	66	0.8497	125.941
111	153	66	0.8392	169.922
82	112	66	0.8216	45.995
94	139	66	0.9519	45.997
130	148	66	0.7101	-1.998
109	112	66	0.8443	-167.923
118	120	66	0.8699	-151.949
100	111	66	0.9462	-84.961
118	139	66	0.8083	235.911
143	154	66	0.8976	89.918
111	132	66	0.8574	85.960
128	149	66	0.8601	-89.916
130	143	66	0.7349	251.885
108	131	66	0.8949	-17.973
102	107	66	0.9499	-15.974
139	154	66	0.8552	-167.923
108	153	66	0.8767	-15.975
108	138	66	0.8793	67.987
135	138	66	0.9679	-83.961
112	114	66	0.9186	-167.923
137	153	66	0.8912	-81.964
111	131	66	0.9317	167.923
118	151	66	0.9117	65.989
95	136	66	0.802	127.960
127	142	66	0.8552	167.923
137	151	66	0.8442	251.884
118	152	66	0.8832	-15.974
132	138	66	0.9278	167.923
127	146	66	0.7892	-85.959
122	252	66	0.7358	2.592
94	95	66	0.851	-167.923
104	150	66	0.8995	168.921
124	141	66	0.7804	-5.956
118	134	66	0.8855	151.949
128	143	66	0.8167	167.923
128	130	66	0.7761	-83.962
133	134	66	0.9122	-81.963
126	141	66	0.8247	167.922
130	146	66	0.7161	81.964
147	149	66	0.8772	-83.961
97	134	66	0.8771	45.997
96	112	66	0.9188	67.988
132	150	66	0.8347	166.923
103	150	66	0.8404	41.980
97	107	66	0.8113	61.971
124	126	66	0.8428	-173.878
112	151	66	0.8736	-17.972
153	154	66	0.8362	335.846
138	155	66	0.8977	15.974
143	147	66	0.8051	-173.877
138	153	66	0.967	-83.962
135	151	66	0.8333	165.925
117	151	66	0.8351	253.882
118	138	66	0.8737	-183.897
131	150	66	0.9137	84.960
100	104	66	0.9563	-0.999
115	150	66	0.9164	336.843
82	97	66	0.7756	67.986
142	143	66	0.7243	-83.962
131	138	66	0.84	85.960
117	132	66	0.7805	-163.927
95	154	66	0.8219	45.997
113	116	66	0.8706	-294.864
138	154	66	0.8789	251.885
126	144	66	0.7753	-1.999
135	153	66	0.8492	-167.923
133	144	66	0.8198	-263.797
134	139	66	0.9515	83.961
145	147	66	0.9157	-83.961
74	82	66	0.8381	-167.924
128	146	66	0.7755	-1.997
107	119	66	0.8461	-235.910
129	151	66	0.7682	263.796
122	151	66	0.8066	-81.963
112	119	66	0.8838	-151.949
119	120	66	0.9441	-83.961
108	119	66	0.86	183.896
114	137	66	0.8367	-101.933
95	134	66	0.8663	129.958
127	143	66	0.9423	83.961
112	152	66	0.8805	-99.935
100	137	66	0.894	166.924
135	137	66	0.8659	-85.959
133	151	66	0.843	-167.923
124	142	66	0.9418	-83.961
95	97	66	0.7752	83.962
96	106	66	0.8092	-251.882
96	120	66	0.9117	-167.923
111	137	66	0.8838	251.885
102	119	66	0.805	-251.884
104	132	66	0.8731	1.998
103	111	66	0.9468	-210.904
152	155	66	0.8458	-151.949
146	149	66	0.7673	-87.918
126	149	66	0.7493	-251.883
135	152	66	0.96	83.962
138	152	66	0.8555	167.923
117	137	66	0.8707	1.998
109	139	66	0.9539	-15.974
113	115	66	0.8991	-210.903
104	138	66	0.8255	169.921
129	149	66	0.8057	-81.962
104	113	66	0.8354	42.981
104	108	66	0.8214	101.934
111	117	66	0.8795	249.887
118	153	66	0.8411	-267.858
107	112	66	0.939	-83.961
122	133	66	0.9021	85.960
133	136	66	0.8542	-83.962
114	118	66	0.9552	83.961
136	154	66	0.8199	-81.963
136	152	66	0.812	-165.925
109	133	66	0.8378	-17.972
252	268	66	0.8179	-0.997
102	109	66	0.9514	67.987
100	132	66	0.9112	0.999
111	116	66	0.8108	-167.921
112	139	66	0.8446	151.949
107	134	66	0.9383	-15.974
100	113	66	0.827	41.982
134	136	66	0.8292	-1.998
100	150	66	0.8681	167.922
151	152	66	0.8384	-81.963
124	125	66	0.796	-89.917
107	154	66	0.9003	-99.935
132	135	66	0.8798	251.884
107	139	66	0.9372	67.988
74	81	66	0.7974	-83.962
96	134	66	0.8464	135.975
114	120	66	0.9062	-67.987
108	111	66	0.8219	-185.897
127	130	66	0.7066	-167.923
135	154	66	0.9333	167.923
134	142	66	0.9656	-89.918
137	155	66	0.9299	17.972
82	136	66	0.8232	111.984
136	139	66	0.7985	85.960
129	145	66	0.7396	85.960
144	145	66	0.7868	-81.962
104	116	66	0.8144	-251.883
114	134	66	0.8391	235.910
141	145	66	0.7076	-251.883
137	148	66	0.8336	-89.919
126	145	66	0.9345	-83.961
117	150	66	0.7624	2.996
115	132	66	0.8653	169.920
107	152	66	0.8126	-183.897
74	95	66	0.7145	-183.899
104	155	66	0.8296	185.895
106	120	66	0.8977	83.960
106	155	66	0.8313	67.986
110	141	66	0.8725	-89.918
103	115	66	0.8107	-294.864
109	134	66	0.901	-99.935
103	117	66	0.838	38.984
125	140	66	0.7434	167.922
118	119	66	0.9043	-67.987
117	131	66	0.8303	-81.964
100	103	66	0.9575	125.943
110	124	66	0.9696	-83.962
127	128	66	0.9317	-83.962
132	137	66	0.8767	165.925
128	142	66	0.7342	251.885
129	147	66	0.7227	1.999
131	135	66	0.8354	169.921
132	155	66	0.8953	183.897
104	131	66	0.9588	83.961
114	138	66	0.8923	-99.935
125	147	66	0.7989	-251.883
104	153	66	0.8581	85.959
146	148	66	0.8223	-83.962
122	136	66	0.8718	1.998
136	252	66	0.8142	0.594
100	116	66	0.8117	-252.882
104	115	66	0.9005	-167.922
124	144	66	0.7097	-175.877
108	135	66	0.8627	151.948
135	155	66	0.8861	-67.987
104	117	66	0.8618	165.925
130	149	66	0.7611	-5.954
143	145	66	0.8487	-89.916
111	115	66	0.8707	-83.960
108	118	66	0.8746	251.883
110	123	66	0.7063	-1.998
106	119	66	0.7634	167.921
96	102	66	0.8848	167.923
103	135	66	0.8349	126.940
131	153	66	0.8684	1.998
125	126	66	0.9461	-83.961
151	154	66	0.7976	1.998
114	153	66	0.902	-183.897
127	147	66	0.8925	-89.916
103	132	66	0.9019	-124.944
74	97	66	0.8797	-99.938
110	142	66	0.868	-167.923
107	118	66	0.9021	-167.923
118	155	66	0.8959	-167.922
103	131	66	0.9285	-42.980
100	131	66	0.9374	82.962
118	154	66	0.8942	67.988
125	144	66	0.7313	-85.960
130	138	66	0.8108	89.918
112	120	66	0.834	-235.910
128	148	66	0.8034	-85.960
127	129	66	0.7502	-91.915
150	153	66	0.8217	-82.962
128	147	66	0.7437	-5.954
96	155	66	0.8738	-183.896
118	135	66	0.8691	-99.936
128	135	66	0.8347	89.918
96	107	66	0.9215	151.949
114	152	66	0.8818	67.987
110	140	66	0.9333	-5.956
153	155	66	0.9047	99.936
103	104	66	0.941	-126.942
115	131	66	0.8627	251.883
131	155	66	0.845	101.934
145	149	66	0.7923	-167.923
136	151	66	0.9145	-83.961
100	153	66	0.894	84.961
123	140	66	0.7502	-3.958
115	117	66	0.7787	333.847
131	132	66	0.8616	-81.963
152	153	66	0.8765	-251.885
108	132	66	0.8808	-99.936
127	149	66	0.7741	-173.877
119	155	66	0.8496	-99.935
115	116	66	0.8884	-83.961
111	113	66	0.8116	126.943
107	114	66	0.8521	-251.884
112	154	66	0.8929	-15.974
116	131	66	0.8377	335.844
137	138	66	0.8916	1.998
125	145	66	0.8544	-167.922
114	132	66	0.863	-267.859
129	146	66	0.7163	5.956
152	154	66	0.9681	83.962
104	111	66	0.9588	-83.962
74	107	66	0.7957	-37.967
100	115	66	0.8892	-168.921
115	137	66	0.8589	335.845
114	119	66	0.8907	15.974
112	134	66	0.8919	67.987
114	154	66	0.8809	151.949
112	136	66	0.8928	65.989
107	133	66	0.9191	65.990
114	155	66	0.9417	-83.961
108	120	66	0.8685	99.935
112	155	66	0.8461	-251.884
96	118	66	0.9055	-15.974
108	137	66	0.9224	65.989
103	138	66	0.8748	42.979
126	147	66	0.8771	-167.922
134	135	66	0.8596	-251.885
126	139	66	0.8143	263.796
107	136	66	0.8859	-17.972
133	139	66	0.8011	1.998
107	109	66	0.944	83.961
127	148	66	0.7711	-169.922
102	134	66	0.8624	-31.948
124	143	66	0.8142	-167.923
123	125	66	0.9029	-171.881
140	141	66	0.9084	-83.961
104	137	66	0.8982	167.923
133	252	66	0.7582	-83.367
108	152	66	0.8177	235.909
140	142	66	0.7876	-161.967
117	136	66	0.8035	337.843
116	150	66	0.8585	420.804
100	138	66	0.8718	168.922
103	153	66	0.8935	-40.982
125	141	66	0.925	83.961
111	150	66	0.8557	252.883
142	144	66	0.7174	-91.916
114	135	66	0.8837	-15.974
117	122	66	0.7996	335.845
129	144	66	0.8329	167.922
124	140	66	0.9086	78.005
108	114	66	0.8287	167.922
103	137	66	0.9138	40.981
100	117	66	0.8508	164.927
142	145	66	0.8464	-173.878
362	373	67	0.796	162.053
327	424	68	0.8677	-116.047
213	622	68	0.9255	72.021
238	329	68	0.8731	-90.032
5995	6004	68	0.8787	1.062
216	537	68	0.842	-12.036
371	423	68	0.9184	-162.053
3802	6966	68	0.8567	-27.973
176	622	68	0.873	88.016
4413	6251	68	0.9287	4.825
532	537	68	0.9362	-34.005
5518	6966	68	0.8456	-28.031
303	331	68	0.9901	-44.026
534	562	68	0.8897	-14.016
202	227	68	0.8911	162.053
329	718	68	0.9055	180.063
218	254	68	0.9128	-160.037
213	238	68	0.9443	162.053
4362	7354	68	0.8866	153.990
3457	4326	68	0.863	-0.036
224	281	68	0.9141	74.036
331	389	68	0.9588	-133.045
4362	6090	68	0.8936	9.948
2790	4602	68	0.8529	148.038
258	622	68	0.8959	127.015
4326	4578	68	0.901	1.055
386	424	68	0.9094	-132.042
718	3922	68	0.8804	61.964
537	541	68	0.8516	-162.053
216	233	68	0.8596	-27.995
224	229	68	0.868	58.042
4413	5518	68	0.9054	2.903
4407	4602	68	0.9183	1.003
225	254	68	0.9707	-0.983
229	230	68	0.8641	-149.067
213	258	68	0.8929	-54.994
263	320	68	0.9341	-35.037
718	3739	68	0.8847	39.980
1159	1936	68	0.8974	-44.026
263	3739	68	0.8816	22.953
5518	6094	68	0.8692	-46.042
2549	3221	68	0.8974	-2.015
263	604	68	0.9127	-35.037
241	307	68	0.8426	-42.011
1506	4056	68	0.9156	15.995
3344	5450	68	0.8793	-28.032
1506	6094	68	0.9068	3.959
879	931	68	0.8883	-34.021
211	213	68	0.8978	30.011
3739	3922	68	0.9238	21.984
3667	7354	68	0.9383	-42.047
532	577	68	0.9021	-18.010
202	320	68	0.8535	278.063
5992	6508	68	0.8695	0.000
3976	7354	68	0.8659	-42.047
320	329	68	0.9508	-162.053
537	577	68	0.8852	15.995
889	890	68	0.92	-75.959
3344	7354	68	0.8541	89.994
176	213	68	0.9436	15.995
1506	1715	68	0.9356	0.000
5450	5992	68	0.8689	132.042
203	224	68	0.9789	-0.984
537	879	68	0.9341	-14.016
176	211	68	0.892	-14.016
4602	6251	68	0.8455	5.953
519	532	68	0.9786	2.016
3667	4362	68	0.8751	-196.038
6251	8065	68	0.845	-26.016
524	577	68	0.8954	-17.007
273	622	68	0.9149	-35.038
329	3739	68	0.8819	220.043
7742	7743	68	0.9019	-0.830
389	399	68	0.8544	45.030
524	527	68	0.8482	-28.971
300	622	68	0.9069	-180.064
2549	2790	68	0.8582	-21.984
330	399	68	0.8884	-2.016
203	225	68	0.9611	-88.017
878	889	68	0.8566	-72.021
218	230	68	0.88	-163.046
890	893	68	0.9262	122.000
519	524	68	0.9776	1.012
258	329	68	0.8995	127.015
6004	6094	68	0.8864	1.947
889	930	68	0.8851	110.095
176	222	68	0.8755	162.053
258	263	68	0.8628	324.105
320	622	68	0.9454	-162.053
881	893	68	0.9572	-72.021
879	890	68	0.939	-176.011
306	331	68	0.9799	118.026
423	690	68	0.8549	-162.053
524	537	68	0.9239	-33.002
4056	6094	68	0.9397	-12.036
320	3922	68	0.9046	79.974
4413	5752	68	0.8607	-169.228
227	238	68	0.8601	43.990
6085	6094	68	0.9508	-1.034
329	3922	68	0.8726	242.027
303	389	68	0.9596	-177.072
371	608	68	0.8495	-0.000
176	329	68	0.8685	88.016
225	260	68	0.8999	-163.036
273	329	68	0.9215	-35.037
3457	6251	68	0.8918	5.917
4326	4602	68	0.8766	0.000
213	329	68	0.9245	72.021
519	577	68	0.8879	-15.995
330	331	68	0.9478	86.000
622	3922	68	0.8756	242.028
2544	2790	68	0.8567	132.042
214	279	68	0.8864	-30.011
213	214	68	0.8581	250.069
2790	2889	68	0.8562	0.967
211	241	68	0.8491	162.053
218	224	68	0.9039	-72.021
329	604	68	0.8736	162.053
398	428	68	0.8793	-16.990
306	399	68	0.8781	30.010
4362	5992	68	0.8459	168.006
881	930	68	0.9463	-7.968
930	931	68	0.9097	-44.063
320	3739	68	0.9116	57.990
883	889	68	0.8981	-70.016
202	211	68	0.9019	13.979
213	604	68	0.882	234.074
203	218	68	0.8788	71.037
238	273	68	0.8518	-54.995
3864	4056	68	0.8653	30.011
879	893	68	0.9363	-54.011
880	890	68	0.8795	130.084
235	257	68	0.9046	162.053
300	320	68	0.9286	-18.010
1159	4056	68	0.9143	1.979
3667	3976	68	0.878	-0.000
506	622	68	0.8678	100.053
881	931	68	0.9095	-52.031
258	273	68	0.8966	162.053
238	263	68	0.8568	107.058
386	389	68	0.8497	131.039
3457	5518	68	0.9001	3.995
327	398	68	0.8418	148.037
227	241	68	0.9003	13.979
300	5752	68	0.8524	-98.110
254	281	68	0.9413	162.052
176	258	68	0.8489	-39.000
5450	6090	68	0.8712	-26.016
331	386	68	0.885	-264.084
881	890	68	0.9588	-194.022
1159	6094	68	0.8797	-10.057
1159	1506	68	0.9603	-14.016
306	330	68	0.9557	32.026
263	329	68	0.9002	-197.090
258	604	68	0.862	289.068
235	428	68	0.885	-14.016
330	398	68	0.9458	-46.042
202	213	68	0.9299	43.989
203	260	68	0.8985	-251.053
4578	5518	68	0.8552	2.976
306	386	68	0.8727	-146.058
258	320	68	0.8924	289.068
218	281	68	0.9456	2.016
1159	5486	68	0.8743	5.974
2307	3221	68	0.8598	-14.016
881	889	68	0.9202	-118.063
176	202	68	0.9078	-27.995
889	893	68	0.8938	46.042
5450	5752	68	0.8403	13.979
327	345	68	0.8842	-2.005
235	541	68	0.8503	14.975
524	532	68	0.985	1.003
532	534	68	0.8697	-48.021
238	622	68	0.8635	-90.032
229	281	68	0.9062	15.995
235	306	68	0.8824	16.990
273	604	68	0.8704	127.016
3221	4602	68	0.8828	128.069
2790	2836	68	0.8556	-2.005
300	3922	68	0.8777	61.964
5995	6067	68	0.9045	1.003
233	281	68	0.8753	-14.016
202	258	68	0.8474	-11.005
4413	4602	68	0.8582	-1.128
331	521	68	0.8802	-114.032
306	398	68	0.9801	-14.016
224	260	68	0.8593	-250.069
398	521	68	0.8869	18.010
3344	4362	68	0.8955	-63.996
218	225	68	0.8694	-159.053
213	608	68	0.8507	-90.031
176	506	68	0.9368	-12.037
320	718	68	0.8554	18.010
604	622	68	0.8682	-162.053
202	622	68	0.862	116.010
203	281	68	0.8987	73.053
622	3739	68	0.8887	220.043
6251	7742	68	0.8445	-14.016
213	273	68	0.8883	107.058
331	398	68	0.976	-132.042
300	3739	68	0.8867	39.980
879	881	68	0.9638	18.010
303	398	68	0.9704	-176.068
